T1,T2,T3,T4,T7,T9
D8AC66lw7fyA77sW7kLsewRmZWr1K77Vu3eRnr7eZEA=,Hp/OTcWdQ8P1441MBFHRkKnmtfBXb4ALHpWZr+t6/2Y=,KVEKjyT/I+uVqSNiDovvwu6bejm+UF7UrdgwkdhlpWU=,6a5jwpJeAeN/ELRZBh/a3QILFNmOUylKapNgpK10mLw=,dcYA5+QrJseA+HOl3SB3/zqO3i5kLOTLLaj/Ya4zZww=,SOP2ipbpBDNdogSLuOt0zC+ElLWpWm+s34Wig7lxTZk=
gE29GbizswH9CobhsSf/5kB2alk2qelqXVweDSOCwms=,PKh9pssYWoqvIXraEgCoIUk0YILCtMlqXHnmo3c5Oec=,xMapa4UkoEYNvLvGDmuGfSw+M/eZiPAUsTkdKmAyP7Q=,t47d5zwG+rKKoeahFzwB29zmAbEMDM2dO3jE9oCRoM0=,cdekpb/gIlCTcAFxKOWgLr7lZVqITsjo1bTle49rAqc=,IoiNLsFYhiCvWGWWOGpxf2VOek1+dMv0eT6t6GrG+DM=
1IHrIiMcu3zV8971/EQS/borz3miNOtZ+PK0/1OCxwc=,+Xha/KhJZnWezhjrjdcgd6NS50Aq1TOc0vrv41QSfbs=,b8gDg5y+tajS/2uM80G/2Eb6bsjyjQYJ8+yhd1WQPQ8=,0OhztiKeVTihd61SlY+E+3xEAz4vnbKHgWoy2aTsCao=,fOT+uky8MzbvXs8aumssJIr8v7pDGFI5Iiq48nHuV24=,+ou/pC1cfWzV155zjzVHJKmL1zC6TWYPu9JdX6iygUk=
YyCgVSW/NIL9TvT19PbaQLFl4RNHLkznUga0K3OGVQA=,gPuuhysnRD4L5/0iYWZEPsaA330kILBBtoW/D7rf4i8=,XSY6F1peHeVk1NCYcUVvpmjK2GbxMkwClisxbbQ6lYY=,2x1u3HRDgTaU8ow+VpQhfDDw2kkhi3u3RZx7Dm+LYEM=,iF4agh9dA5oyOJP2tCpl94XjR2DY45Ol+guPiveglcM=,8aKxwOcqox1vrkHpF/ZD6EnU/3KFPsxlas9B/BpzkQQ=
2vOGtc/hQGVRkLwNK9n/UhO6LEweszp1G0q+hhrP6pA=,chY5PuoVhaS5JA5RAWz8dcaj68IkUUw02xV2Irz4mHM=,j4KrhZ75ejuyer37xQSzzPmRIkyHeiRmesPsGHrEHGI=,ErHeIy8nc853BnXfbGWDUu4TMUQv2Sjy085wjfTjjug=,srnk4GN8G/MbB4GN7vrdgvQbEDVeayitNgyazJAlKQA=,gUlkx75XTussqo1aL9ZI3HkLir7vR69vcYtvXj83ypI=
Jo+4bkyBpt/XdvBiWShrNrIEuwdRH8FxCBQztnTsK7A=,iWPKyxd1mfpiWbcyyXEVaXHRZ/NG9DdQk1Zw/3cXoVw=,v/e+bUi0y539nsquvbkaOHmDsq6bzREMPG4ybP52Ia8=,dkOG+m00SDYAYXTYlLAjFcsqMYeG0eX3GQ8ST4PsRgg=,vdw1hIkC+B7wSWXTBftxmjiNuhWWZFEoc3T+jYbo5nE=,6vwVMvx0gYGadoC0/KfgHzCb6d/YbIGTC5b56kjpWbo=
dxcgTjNNGNf6kwPUq2t5yZKgIGON7YF6mXd3XTQq2go=,pHgahekngP9WQdPxu2q/pk1+GrK0/4Ic/j3Vg8nCOp4=,qt3lDznBgNnASm7BcBpapd77TBDDfzPjKW+V4FlHKPY=,Sncxc9KMj3F8kx1u0/ecSHVnqbJaRaCJPUnazkGIvU0=,b7AVaS+a1mtK5JmdWa0t8mIo4drrfZ+ThPco7KCU15g=,gBw3E/Ss/xJD5BAwWEOvwWtKAFAZz7RnP32QQKJF7SQ=
DY0cfx/EjYYU/7St7l5Ox8HEOtnLlyvlgKWUKNDD5wg=,UQRQTaWF4Ldub3cV9qRgywTjT1dCn77O95LApqaJUCg=,v3TbLeC/dEhxhKAVs98MwkyKOroYLaCV5r+GRbf3Yg4=,NvxNmExSZoNkwN6IS1uCEx9vnFzJeZVq/77fsh3dJ2A=,mOXzkpO7DkPU2E+Di/Lqdk6cqZvcdDWyivO3t1RXWq0=,R2vn4gzJT0K0DVWzRgwR5kl31JrcXqB7RfPTomiAzNs=
Ig7oSnhAcfexehFzBNCGLvVv7YI1hA1+HkenrlpMxV4=,h5ezYTfjXXRPJ5CO0Jc6z2wKR4RAvaSnTt7MTUWWKXg=,PhdfufNriPwIarMsmISoWYsrFE/LfqMShv0fPblpML4=,ibAXJw+YIw5ILP8pBrzqk6Iddjbng8fy/LIWCeG2Nlc=,98F0FuVEE6v03mZuF/3bkjKrAvZuYWiZIIc3RL30s2Q=,dt54f+/HV/cpUlvW1ntYlgyg9aKqzcwz/oJ49NYYOHs=
k+6VcU8d4IFQ/p70J3DHZmUBJJeNqiTYVbFPdGpqWOI=,zKTobLME6wSeULmdONm0/DqnAynDdP1cLrt5rMiETbY=,YSngKyB2XhhSpPG7yzqe+Tt/ZOJyK8V88et7FRVhwTw=,2++oPcwqAI9DwFkhILwrtAHK+rwVfTlNTKV8iUmtDkc=,4HeJilF273xQ88S9xI676HqJEnekBB9uNAKCh9+RWmc=,O4O43QoQj9b8k4wKU3A68BqeKT11iORaQuUiXJupcQI=
Jh9KrsyDz3Y1VY6MWeBkBaeFRZjWt1MHdXWrgVifVQA=,kUbDGE3Q45DB6DauK9F2mRC5CP5dhW0Ud5xb50Slg4c=,2T4eoIzyDXlTSOvFfVv8jIJ4G/JnvQJeKgpiZcJv608=,rbtlhbgkikld8ctcxbwgcieUBXCs3YJth0xli+ulEXE=,MT3Gp/88EP8C1qNvX/P6OkXwPQIlinuPQqjfdWwC2pw=,Jj7+t/wFrxHQIZZm1KpOoVJfQt85xG0a5kmsVDYNrAM=
iL3GHUNlfY1d2KipP+96VV64+CGtpP80AVpXKHvwrMY=,910UrM3TNHuYb1ei+6OWcba0e1rSUjM3SUmEKBXuFd8=,NMrmmcw0Sj6wEQFlwrdAfUylV7X56qEYCwxzV/5yFpQ=,x+hK/uYunCzp41sk5AO0BpGzFSaOCWcoCKVAFNwsuL4=,nxqRH16ZjGx1Yev51yNc4Ej3Ty+VikpMiH53OS8/GDE=,UbSIOQc60HlVbPWGdMmiSjTaRnkQTQ/LNgniLilEJ1c=
TWMnNRsjxY8SK4ZwEmhDIqXMMYGgvUR5S6H1XT3qm14=,lCdJZ64kSSMnUvBrtjyG6DpI4/kxjOOTaj3E6D1zn7I=,e3GncJq3DAv7je6UdJU6oYtUAhe9sdh3YCukdPD9fnw=,2Yg52d491D9nij/FSXlux5K5oC0LNRT1q2zy5pddL58=,ZwS1fprqTr5ZPXA/UE91naoIA//D8PsK5T2QMir+56w=,x0xosbU7nIKCpMsPcEuaSlL8/+OXpuPoL/Nw5spBxjk=
ljYYAN8U1gXVUhotdre07oCWfMR4s2DLE0l0tvYEu9U=,0xxiCUm/KYkg17e4xOMFNjSwLYn7aYuZBL4Bb54jqJw=,Qbrj4bFob5dEnlj3+hyyq/vdATbxMgdcLAimP1a9OT0=,O3bIh8KfXcDB8dpxI3vYz7TcsjkUTq/9/pLo1X5Vbzg=,8bG/pcqzfTVrqNgF0zKzKwOupy4hsad7iE9R5bV1gXY=,lLMQzhP1AYEo7G0vGw+99FnpeI9/7IG6PIVE9JWnT9Y=
LARF+OgYUOl9rW0CqFQpH1T3IsRa+YKqnetNrn8JvgI=,dRRW722mKziX7jnZ8MfB0Q6n2xbkz4LolRDXKkl9JNg=,StHe9w5LUloj50aSvDSWWGrmG8bkx/2bZl7YFU2Jsek=,ixxuQ7a3iTo9vvUramAzC0w/CXjyah32184hY5TnzDs=,eGvg12II2A2Dx4vFlyfz9R5bM9BvKoxW21xYB4+Qdkg=,WWrjHDYnKZrCNEQvxpDEspMtE27owqyS2y+5gCgnDkM=
QEOkICysW22rdY4qU479deVxnEV9WF4LSYlwI/WS2p0=,l995Z2r8D0UKrqnAwr/6kWbTnmmmsdbQ23Ckvv5G1Ik=,AmFbPa0nm4uMxQ1q5lCNQqwmuYc2//dj4ABs7/oXPBQ=,RxKWkMzgO11ck4Qg6JKwoBxNX5AUNJB2zW+zUkhieRU=,JBFYGTXwzH1edDh/s48rNxBwfF+pzN05QvInj1mDLeg=,GYp5u+1ao2BSbHjnEJOW3gKdDhz/yl9AhxKG7nGgyXg=
qyk/lfngge7NfLW0fpzQ+etcGrU/bSI+fBbL7H7ZBzI=,XIg3VLyYJISS/6DzFTFf7sT4oP9aMOqMjPHs5MvqX9I=,Dma3N/FKKZJhj5PSEzRj4F3n1KhjBY6WMb8P+RWYrjA=,YFd0EKTW60vxY3mqB7r31zupaH9zk/iQ+96WpDAzop4=,de44V7jZMUr5WW0VYVhW0VdFQNnzTTGuCmAMAubXF/c=,M2y/3cMsN20AlNZOqInOtVqSMNumJuI3SGdsApbuLsQ=
sWlVtY4GeYlGjyrhMU4mpV/1AqlaO81Tj/TMjSWWXoo=,bV/77ENVtsnIbESQFYJ9aOlEvtay6xKlUx1DcTMIn48=,duzqcFBLFWa0WDtuNBx4rrSJmNCon66TCAiDLkLBQ4g=,kmkzPjjA7geKKnQDoKbHC1KRN6ifvgbwHgEWoU2Xm1U=,LN29yuEjQZvHb9rFn3/pd6TGhGteMt40htPkic2QZG0=,DkX9k5bXlVZ09Zj0Do6nkQgi/1ccg3/wqWEvK89csrA=
o6xU5yl9NzXG6y8NptMFhRjM4kvAgwWD0io2gtDJRus=,5okqo+oxqS/c1dsnHpoCYKqbIxdJF084ytM368exdwY=,gq44v3I9Bfdg8CTjUdTi6OODHMEpe9ghf1/aWiqnaG0=,aJUW7cxVTdwjQel3muw8oKGDVcL9GO505L7VCgxT0WM=,TY12HhX7s2AVmSlIEwZKamzg2+T8/NZYek4XauIrJiU=,I+Tr1CMiZXMVwzPX0gTwi3pjeUykiqvlx1xrrIK9iHA=
LS6I5BnhUMCCrWTAp3Ifj6Mw/iiTCentFcJc6jlIuZc=,8eL+GzHqPGmjh6XQ0SMeQxNhveqw0TaKM2Of5TrAd0I=,nBMHuqLuvUqBqd5FuNDpOn4R8r0XVqxI3RU8H+qzkEg=,WRP877TyA5uFFpQ1hsBEcuNict+19kxXcBh58122XKk=,EK9aVkopD4ApmYZ4LZgq4SboPG3V5Z4ae5aFBObL52w=,9p866ASyzWtsbLSS6+k6JmemmlVXMs4o5BkJ4seVGM4=
SVbzJMFJM68davXCReb4lr1mfT5aLvvgyPUHAw1DRRY=,B3YwScEoH+A3B8bh5oDSOg8BnjfsdMqQchpiYm21R/Q=,BERWVYTeCObmXBtBkkppVHcvnnM8AF81VXSYLB4n8HQ=,72E1oxQxpwTs7dYXMcQ9aYUXmuXTiWcrCOGdNIFcqcc=,hlA1SxR/q9rhTFkDZdGcw6tVIIgJMfrJcYKxnZs/4RI=,ZpOnGopmPBZ2x0MhbkrbPDrKNSQN5Nj6nVvKuCJ8KFw=
lE0RNVacjYZ2G8Ku7aQR7thEr08UE/2GbQsbpj4M/hU=,qRfmAiEoM70QZCaqyT933kQTd1qLg2rtK0lkPU/XWCc=,VbM4IAqxzelbEjlQwKdJOVBMpSMs/nBnV4U2BcVrdPk=,6BRXy0V4OF8XI4lvshS9A+BRgkfs8QY2294WlLVVKXM=,XQGccTVl3Y4A5WA4MmVlz48wZ8Y2YvVbPsRHPcaoo+8=,DSYwI5EEt1kUkzVhyBKVCNk6/4eNMv/5I5oHQc+WsOY=
PvNRmZS5pIlHJ2dS10CK9NLGPGi6psPOOyCxluh5va0=,Glgq69WDOa5o6++f9MJ94VYItMemzHZr5/jUFJGCTos=,x1DMjX1tlDif0IYn1wZkwCP0ZdeSKp1i7e3qSlVcuYQ=,qKGgedraL4YvW3070WIb3FDxtrwUJP9KGhjvX+jSV/g=,komzhosLbqGWfzK8PnEOji5m7fcHbXpzIr9CuqZnXrM=,nrt0VVTYWGDo32HseVqSbsdW3Xtm/2G8a9VECuAOi1o=
sadYeJTMK+Pb/om3wkAH6412A+d3LvM+JHmjZrOLGmY=,DO02VLa5VILTjvNhkMVxAHDX+7eUf5dbiUGHi+6KM1I=,KIFAzliTiRa4SegRPjUUfQiber0c+WMs4CAF11ffnGA=,fAlWh/iFXmvOzo/hLstcYKonOtcXxpQjBmJTKq3NclQ=,G8NEsq+UkLfpISqIBmuwTKHyJbdVhboDDWHELRyzry4=,rXaJBvzUz+nF4fJ0kAiWPIt/bolYFgcOfFKrmLgWtMA=
Sm05V01mvtr+0pm3/hp1a7kLPqu8JbHH0KaZcaaJR7Q=,d7D+/0SEsOzS4J4ZjimwTQHYXCv64VVAZxNXKyXG9vU=,H3mvyO4DEpls/AJjwMFGYPZBzS+7G/Q+HeSghM6HI/w=,T9ODBBPh7LUSjVznxVySGDpmXfJScMj0jzfrUVbjL5s=,DsQPsFRQYy3HE09tqdHtAYW51htT4lLrsH4Gaoz892Q=,KrbOhp/irf0MQVmdxvprGucX//Kui+cITYOAmMUReko=
rBr+bkqszm0pvCxNHkWbYCtZwBoJZ74ntY0vb/GKQPg=,sr8DMJMnBKCC8SJYj3KJMcsmShXpErPFSe6yyj8Kqxo=,dsc4m0AuYqFuJr80MISIQDBOlGqpcuZ6TX5uuGrZsf4=,Tx5gE5wyB+Oxt+0lDPUYAawilQacgrxp8XJp/YdNMyE=,sODcErAVy5JWhZy8/Xkh0ky7IMl6opn8Fb8NCBsEh+M=,2pXDfvP8vnfZY4zsLAjY424ZEDKSxzjlV8m0BH9bZuU=
86QdYSuVFNFQTICuVBtnwv677Y+7nxbK8Iq2Ntm5NSk=,gPuqFVdefbV0dCArlO6E9nIjChnuhYsFZ4Ls3mXlco0=,RMrKttVr+9xfu1o7QxnInh9BHtULLDF7+kQ7p0AsEB8=,cZyV03DSR/sOGckyPLOU1G44HAcm+5s9A54OWATwVGk=,sww2PUYSBubVXnxLnXTP2NEBb+bvnhHpxX07q/M9o00=,4YYDqF+k+mwnBD/eQyguVRVWNRgKXXrqGjkd9sVaKro=
xV+kwm010h712noK4ocmjtv8xgkIJ4LLsTs5INAGM+0=,9ZRI2KO+ZAii81cOZIODo44dDLJcLH/qWlEzk+KCjic=,RVsv0cR1gxhlVRM1+u+dNQN0V/eSt3lSXs9cNa+l/mA=,tGN7Ngvu3YPvjsNOH/jVfP+nOSwcDHxkAKbckhitK7c=,fTPW31eHDRzBj1+TNiSdGmZ217OGVmezOZpoi6cw+tk=,iMuqGZDMmDT0Xk63P5FJ5jFRwHvDZ/v+k9VtS0ndzsw=
Qj8Hnpf5Fz4Gz7EtxM/xuvE4HBSvREW/dYnvvmgop+U=,f5M8IiayIBwkKySZd0PfSNm8Z8F4G44xjzh1Z2duRHs=,dTCbCBvaP8CEhWNJ+ckr8wOffzyCdkB4nGRGCJ8qWy4=,y591P6ihSV9sik1x8r7wJtSmwxj2ivgy08Isa66WZkk=,+SfIq77zxDdgMHuRVsEcuuGjhhBF5dFhnmhtfw45fF4=,j86KTWZcvPymMqZKWPCxe+JE6OcJOpR4+Uo5jW3O4mE=
uvNnNc7z9anFLvuGp+Rup8ZPo3k2rIiy5y4hGuVmq4I=,mp+bQaFv+DEX37+gCA9qafqZFhBqYnVBR9Ggjlrvwww=,PhN6ENb7LrUB3G5HCwkKXT6KvnXNUe+O1F3mxiAoUdo=,o45lcG7mAzSgec1D/XFh1e9c/wR/nTyE4kGNUahdFRM=,pd/EYd2D289R3PxYAMDtFwThO28K0UDUfkdVTuxEqo4=,lgZCYOwkJ57igE+IJGqNgYX4D4S+DNj+gH1mzzQiDbo=
VYYe5ewU3i5Bl+hO2XsBtHld55JkpnjJx6HKCM3dZR8=,+K4fkBdSgummvxM7sQHguyxyxHfEsTwB4Zq5p5nwowk=,IHPJ7bh80Pm6Dr6JlUCIVu8gHHSCkx/iPqirLOzGKT8=,z3CPsL/4PKVN9VClHu/UxCX9VA9VYMfHZPu0RMibAvg=,qrY03LX2E0BVqlhBjxe0IkzoRAHRwbk1rcC+p8pQUzo=,51ETjBxZW+XIXN5KaIezdP24w68izX41hbrnCUXbtCU=
+fo4FVbkLocI+Uekn/7dQLg4sx+2xJcNPLvyIc4pBcM=,CsgJEvPXESVcxz29lw4iYs8K+oQQ5GlMW8BccnyLiEY=,xL0QMSN/HoVOuGneVSK24V8gJw4aRiBD7D0Av3NHt+8=,qjwfyMK8jgi3Pf8JovC3QAMGuUbB327TMwm4XfU3j3Y=,L28tRlVm0061nWn1XgXDtnQ15PnDxQlvm8osUGYoTQI=,mnsAGzkZkbRm1YP7k6gjoHA0VaouwHtW+KNCsYv5OTA=
ndheOyJJXuMZLoLm7ZdyryO6FCZ0Re432do4eVEwjWk=,b/TnKbp+aSl35Uj29HBlBGXk+FKXdPhB9im9KnRQbeU=,Q5FSRCHXfCRO8eyUEQL668RVgrj/NwaTnUucmL6MBew=,xwx45GNljt40cvwxomE0vLaaxn94kPZxoKAkY/Nr5eY=,xNrimV6u6/WI+O1i0x6smcQfBFdD1tkEav9cfwRTGo4=,C6fWihULayCAvEE+3b0FVVmMv4cDm9V1mrcgnmKKKq4=
4k0p2JPdefMHfm8fiyVTPdBbpWjvuHjzRjAHIchoarc=,vJcXNPNAPVTmTSpvd86UKvmwywjxtr09GQkzGTZxfbs=,qqC8EXeb0RRwVLok0w3d6twu9Gdy9Z17BeztSKYWytY=,H/gc9D4/HX+TNaPyiwoWiESSdqSi1w6KGnwGJQo/aSs=,08gnXwWAGcr6QRSvqfavD0/gfSyGViAcxeLLrcHlVJk=,WVuFK6gvHhUT+SUzp3geEWI0E9egdcrK70+a6NeQfQI=
22ga1777fZiHdFyw9dbqUXKk180kbYX2WAEXmG2l7ow=,GgYr8DqQodtAk2LioQRxoHvdk4zlWOLQ8YfFw3hnEjA=,j+/JihlZe3LHHtmQ3j3pIFbTQVmsCS9HKJDLqF44ti4=,3AszSacOYoal+p2knriUFshQF09Ubl0YdjxaWtDhvxQ=,KEmN7fmuRJo8qXgJVx8t3Fr5tVneSJ+C1nD60oLPh9w=,5y6GP27NVGL57v+F9bKhbYqaH2BwHls1MaIRs3SRWmg=
pQat/2SrLlvDye95tb5/eFbJ4vznDo3vFyWNzPyLMc0=,DL5lsb6kQJ3hRytchxsMIB1suDYRgfbGNAd3LlRzD/E=,uDO4EUBgYjpdpIf8za6bqYrNLQz96vxu8Zr5L3hWj+w=,rS06kjbf8kaiTJG7kKfvc3McAlJjz9TWYhvTTbDjxpg=,V5+BIEtmm2hnNT8hd7T0OVroHvvsXo4MKYSlK28cx+Q=,jpT7ac3G1dfcgF7v7+SIHAhjaY76shDhih7Qa2R1rsE=
1VZAU0Ruin201iZYeisKFKLigqSiWucsYtvWFctE6+E=,xZ4z6Q682zrVa7Tp6Blr5Vo7zYIcDvwDuvIOvSoAhtY=,JwdYr3CGsWzAHua9WBdFB+YA84b/Ym9D1qwdAonSiZM=,alRnJB3pqCkk7gxiqZvwfr17keJp288K/l3ZcAFJCOc=,7LSexmB50eEpIsmj6yI4GzGMvEAZtwTKf0qv6JbUDG4=,iQcIVJxB0mFUf6njJzVAKx/BRjO9+SxX43TQnZSS104=
XxImiukWaP08xQfUwpDcU7aeYrgmdA3XwNeH7g9kBKY=,ZP8/1XFgTczir1v7gKWgCwDw1E1EhVWkhxzhQFAb7Mg=,YOyN81v4Rjc4hrgy18bt3jord9+ArJ+RmLsWEPDRGO4=,/hCkHqND3BO1DXTtOcCsovjVaymfHxr2LJBht1zi2Uc=,zWCnZ038b0pitFLc5Xn5uQeG9KaicVCVzZ3gASUTGA0=,sfeU0WUOmlzy0Sk9v2yruhu3MvpiwUmKwuoh2FwGTZ8=
jO56uiIDihI9RuMJ5mLLidr3tOj3KnlsB+DlaD1VvKo=,QKTBNmXXCGmb4q5r2nYP+kWGQaOUoa8mGC5Kb+Szydw=,VhJdMCthgLJO1/sYJ24jhFweEJ6LerZaUIR8zTaCGho=,S1yNha2FEvMLUAet0AAJBBQ7JtroWeKmni3JUCaYcj8=,RsGE6aTUhX2cVFI5bwlu0VNQXxjj2xFpL6N0p8oJRfc=,59qGcnJwFE5jx0xTQqqdwygoeW56i01gSeWYeG/eKMI=
g37SPdWkqGQYYldSTWQEDPRQQpH3TrQwOSBBuvVG6Zc=,7ZEP2XSJzFbHqdAcz4cIxWCoSh9oQNhueebWyFClVeM=,1lOPlRqcGIJHYgVDIK8zBWkOL8T3EsJZWRp85BMxtFA=,EVR1sVZBJjbE/FxHJhq/fRMqrHc3V5PbXU/2fSNbZVE=,SH1cxEwp8z6aHIgmRSPk6DEtLC2oCp71NKZ981kP7Io=,rsgQ9m2mSvTOf1vbjQeevhP74LUDGH3+qrXxu5KCXiA=
TPPBr9MTKVi0x5BFzBs3qSvEABqwzCio3uq1wYtgwCQ=,Xew0fSKqFrd83jVNOiTfX1kW8BbVdJIfDszOjlXytws=,9ld3+HJPE+MjXaTMp0+oH+AF6wAavvwTf/xt9CffrzU=,qgZjc35GdO5WqyElR7f9EtMdxb4tSpr4YQk2z+J5INQ=,9WGWCyrbjtLn/Qj2guVIr5vrzVcht60IwH7gLLD3ENs=,JiRZgE1pYgpY0/+Scb+tN3JUWJLcbiALwFJqINAfyYA=
/DwNKbDhZs59pJqr4M1zTVeZnN8nzFlmmNvy4BjLCSU=,9AHNSjZui6egRS7yCne1AqXPobaX5nQBPIepa5EKZm0=,fgqyr+ZVHOAYpXpVJ1CFBB+VYSGMJTHzZO2fAo1FdeE=,jkMqW/kyJ7NAxcfiZ0xQMvZ54/9IKhO8Te90k9mS344=,EJMwTY2+jnkuSNDqCsVoHzvH8Ovas0aOHHYYtdHXLlw=,zvUzf+tnvVCrvFKeVV/lY1IMSu4+Y72gRP+B+T8Iq7s=
wmsNcbuBp8QPUv1nUNiYWGh4GezHcsaTP8bNXDKgUOw=,/WwY/eOBXUeEYHveOxe4mE98FpD3mNiWIFM51u0oFbM=,DCZQN01uMPyVr4yNDoDnA1moT1+bo0P90FzfqqGtTZ4=,jgITKnzGQI9Hs6jFoGdE3X+R7fNbnAtp2VrrJthNRow=,iZ7k1F5CovU/DO1dMpqjzL54xxvzUd8rphInpJgHWjE=,Iktg4RfzmL7yuIMTHYA6VswcZdhlfjt2wlHM2XftAl0=
E+HbJFeXcWQB5yvDRHfCPorA+9QgnJmSp2yUWk6nFO8=,Y9DpC/LGrki5iL9v2KLhPDsPFhd0BEZ462PKkA9ICX0=,gCvYIB70I8t8rv3+N0q6lyM67wnBVudkYOmulBS1vys=,b0MY7GQcQwDdL260v7HGI0SJxS9U8KoCNY394J/B+3M=,6gbBl8KoKNfp4sQC3TTfsxZfoicJiEOUDtyKux6IXsc=,Ve23O+db82E1v73gVoY5KeWsVHvI/fChfxvKbqMegeg=
DkJV75Fbbiutn5/bImfAXnosiZ+yv8BZ/oDxsoYTCWw=,NUbNA9GPMPC2UefY8HYySfqvkbKOGgDkED9eIlPZAp4=,vqrNNNnMtN8mpqDveMGlaAjMOrPghsbN/03+MtPv2nE=,at0cZfeGJskTeajLEf2QaVomsemNnStRX9WnROpHFX4=,hSY4uPrhBMcjJKSj4Dxhp+CMWM9BggkdShe09bIS9fs=,Ap3OZyY+1uRVgPtJHAAqqC05UseaBRXCKBo/4tHYg/Y=
YMGjmIfCuoT0Nv0oVjcGKntQ7Fr4/IzmW83/DCaRWgI=,J3Gu2NNzqaXej7JI8C+hfQU5FzYV9uKo3jW0R0+r3uQ=,hVERjc34Pb4ye0sFJ1S6xKC9EBexJcmW0JoYEEnSF2A=,uJhFoA0WDH/0qQJVh7YRVYy/4USelND/kIu6VbW7gKQ=,hEJDi+6YupCwePyJVP3UVzaE1EhnRQjfk0xpk7btufQ=,VGSlJqaQHY91rBSUBMWPInI4zep0m+JAg8a/RFboMEw=
kgq7XWNGEgf+cV1Du7LmiBDDcXgVby8O1CSYVGqhFJI=,vaHe4+hcs4YruAYwDaF2fhxlEKaxdwvM8DOvEOOJkrs=,PMqUaQvCkJML1HIcOIBhl40URFGsT7bfD0sywxmL9kk=,Ths2J0hHRvgQnG8UIeimwf3e+Vt41l7K6s6LR3Ny+F0=,CO/xDKXbUYma8PHpZvVApq0ryiSK8e4rbcIk9Y88rnA=,8UeUlmoido+HR7wtMzvGrdVdFyNibdKP+B8Zz8SxWpA=
9ODdHFjclxnbMVO2QKa+Gc5k2Hk4THTil7dx/En9X/k=,fNqWAYvaWk0epbfgcBheYt0F5H8WY/m/xa1D/LjY4fY=,d54ajKdonKoV1Y2PONSY0aQryqPzACdrAOZoNPx9iG4=,J/VmK9FBGqgNYuTM1U/LUz/3alztI0MS/h86CtQ5E9o=,goQnYIJ3H4yEjSyef9WQA7IDFN5DJdFv4aB5wrQ9d4E=,mEldfSJPmp+rYPYyqNRKINn5tPAH34P9ZyiUgTpc/3w=
9RCkJG6qA5q1fH1IT3WmwIaoSk3t6bHJiO98OvGsbjo=,d9Na4TJYjmk6rcOJVthxwpN0CjojGBYTKvcyCJVJ+/M=,J+O5pbZjDWUcceyOpm9rsDOLiIjblqLOuZXgfYteDtU=,q/ij7Rk1pNikqlkDfEC1z22heHDKsOc1Qpg1eC7ecjk=,BdAtkq15LAfZKa7ci4XLfJ8cQUo3ssxTYWXAok96ScQ=,FCggCzMxvnK47NMqYeTn3xPcPdVCFKEeQmrZbwG+ONg=
lDinS2a+3giLumJMnM3tTAmsMMXIrCmmWx7IbaaAarM=,dulYb0XjylJ2B2Eohce4RYyGbLfwp/N8UyVoVdsreWc=,aGBKUYtIwG/vbu8N2pb25/HAmEtqkfqZ5y1lmLEvugQ=,1vjL5kxJpp00PB49FtH6uyHmLdhSpkH89hlEIyxUEmA=,NE6s7w4qQsd3sdDtKbmRdjgNPnYu+92F0IeN+Kn5tp4=,OdeV9Af0gIFRr+Uomt55n2ZxDYLb78EATnJWFogrc1k=
Eruwb9BdSAeG8Tl2II7SCi1Mep188fL2wczMabRXATk=,qCq0KyUYGGBrF5DYxht9eFWBFz5wa/6mAGHXu8M9hzs=,5dQqfYK0vb8ggU6Unt/KDGBb9OrEYFlxBO0aJ9EEuEA=,iCt/a5dhIO78U4wYWV9cddEXmhcO2Mfu97zIcrPTxuA=,GCXGsi8379C2fZwOraUUEBISYNdHUVwrrQt5L4wuA9M=,LHDoUr5PeM6VqZNtp3LL20P3vabE48BCwqfMcyTNdhU=
BJRUUg44WVkgDwBiRUnoOYwEdLsZSHzj8/HKuOtaiuc=,LHrGpgHb2o9VarsCj/mEUHz+LzZa2F2+zhvD43ENLOo=,Moxnxr8RI7/f8mQ9gTvVwjZCO3cI86yjrsmTIusC+jI=,WoWdNof8lCjslETTp4fV77EXPOhsmZ1sTfbI3ZRudIs=,0iYJaBaC3iKNarkoyCqMUTEjmHa6gvbAbldWBhEdI00=,eg/WHrwCDpkm5nmkwj0BYeGsMsUjIvbBu/pqOvq4bhY=
+yL/Apd9AmzDEVBCZaq1LC5L3F5UiwBY+Ku4KmXleZo=,dfVySZVnv3U1DyT0lIrRI74bSH/+piY9InFoNo/oyPc=,T6e9Ppr5J2v44vIAzReNEkEsEUmUu2E9PKgpfw+TOhk=,KsnpQDc22/wW0sY8gTfQrGMr+CbblkFbmqJxBzRVqAQ=,GuilNF1Se3lVQdbbeaohCNNIYLRIRXeAhcZ/QLS2o3M=,1WnhYimNc8s6Ry2ROJECvSW3NY0X69QzX8RpIpnUHLk=
+QQKdR0QWArfkSlakQ6T1Ny5rOeQMWv6QODtiLOuBcE=,fjHkNBc/Uo/0CPwGgCgyQ8QnaFmIoW8+zCBtL+r3y7A=,qKiGxqkPPKhzrnJUS5kQ7ZhvwkmWUvobyUp1XZ099oU=,K/ZrsWV5mvHXMRtHW6qHVAeRYRlkOQcI2EyThYL68QI=,vKMOkrD09rExPsml7fQWF+XW2ifIiTSi5S7AwwTze2c=,cSNTulZTO+PYEbWKsrbIEvPsRUvlhqVQddi8qk+1BbA=
